Date,values
2018-06-22,2760.7900390625
2018-06-23,2760.7900390625
2018-06-24,2760.7900390625
2018-06-25,2742.93994140625
2018-06-26,2722.1201171875
2018-06-27,2728.449951171875
2018-06-28,2698.68994140625
2018-06-29,2727.1298828125
2018-06-30,2727.1298828125
2018-07-01,2727.1298828125
2018-07-02,2704.949951171875
2018-07-03,2733.27001953125
2018-07-04,2733.27001953125
2018-07-05,2724.18994140625
2018-07-06,2737.679931640625
2018-07-07,2737.679931640625
2018-07-08,2737.679931640625
2018-07-09,2775.6201171875
2018-07-10,2788.56005859375
2018-07-11,2779.820068359375
2018-07-12,2783.139892578125
2018-07-13,2796.929931640625
2018-07-14,2796.929931640625
2018-07-15,2796.929931640625
2018-07-16,2797.360107421875
2018-07-17,2789.340087890625
2018-07-18,2811.35009765625
2018-07-19,2809.3701171875
2018-07-20,2804.550048828125
2018-07-21,2804.550048828125
2018-07-22,2804.550048828125
2018-07-23,2799.169921875
2018-07-24,2820.679931640625
2018-07-25,2817.72998046875
2018-07-26,2835.489990234375
2018-07-27,2842.35009765625
2018-07-28,2842.35009765625
2018-07-29,2842.35009765625
2018-07-30,2819.0
2018-07-31,2809.72998046875
2018-08-01,2821.169921875
2018-08-02,2800.47998046875
2018-08-03,2829.6201171875
2018-08-04,2829.6201171875
2018-08-05,2829.6201171875
2018-08-06,2840.2900390625
2018-08-07,2855.919921875
2018-08-08,2856.7900390625
2018-08-09,2857.18994140625
2018-08-10,2838.89990234375
2018-08-11,2838.89990234375
2018-08-12,2838.89990234375
2018-08-13,2835.4599609375
2018-08-14,2827.8798828125
2018-08-15,2827.949951171875
2018-08-16,2831.43994140625
2018-08-17,2838.320068359375
2018-08-18,2838.320068359375
2018-08-19,2838.320068359375
2018-08-20,2853.929931640625
2018-08-21,2861.510009765625
2018-08-22,2860.989990234375
2018-08-23,2860.2900390625
2018-08-24,2862.35009765625
2018-08-25,2862.35009765625
2018-08-26,2862.35009765625
2018-08-27,2884.68994140625
2018-08-28,2901.449951171875
2018-08-29,2900.6201171875
2018-08-30,2908.93994140625
2018-08-31,2898.3701171875
2018-09-01,2898.3701171875
2018-09-02,2898.3701171875
2018-09-03,2898.3701171875
2018-09-04,2896.9599609375
2018-09-05,2891.590087890625
2018-09-06,2888.639892578125
2018-09-07,2868.260009765625
2018-09-08,2868.260009765625
2018-09-09,2868.260009765625
2018-09-10,2881.389892578125
2018-09-11,2871.570068359375
2018-09-12,2888.2900390625
2018-09-13,2896.85009765625
2018-09-14,2906.3798828125
2018-09-15,2906.3798828125
2018-09-16,2906.3798828125
2018-09-17,2903.830078125
2018-09-18,2890.739990234375
2018-09-19,2906.60009765625
2018-09-20,2919.72998046875
2018-09-21,2936.760009765625
2018-09-22,2936.760009765625
2018-09-23,2936.760009765625
2018-09-24,2921.830078125
2018-09-25,2921.75
2018-09-26,2916.97998046875
2018-09-27,2911.64990234375
2018-09-28,2910.030029296875
2018-09-29,2910.030029296875
2018-09-30,2910.030029296875
2018-10-01,2926.2900390625
2018-10-02,2923.800048828125
2018-10-03,2931.68994140625
2018-10-04,2919.35009765625
2018-10-05,2902.5400390625
2018-10-06,2902.5400390625
2018-10-07,2902.5400390625
2018-10-08,2877.530029296875
2018-10-09,2882.510009765625
2018-10-10,2873.89990234375
2018-10-11,2776.8701171875
2018-10-12,2770.5400390625
2018-10-13,2770.5400390625
2018-10-14,2770.5400390625
2018-10-15,2763.830078125
2018-10-16,2767.050048828125
2018-10-17,2811.669921875
2018-10-18,2802.0
2018-10-19,2775.659912109375
2018-10-20,2775.659912109375
2018-10-21,2775.659912109375
2018-10-22,2773.93994140625
2018-10-23,2721.030029296875
2018-10-24,2737.8701171875
2018-10-25,2674.8798828125
2018-10-26,2667.860107421875
2018-10-27,2667.860107421875
2018-10-28,2667.860107421875
2018-10-29,2682.64990234375
2018-10-30,2640.679931640625
2018-10-31,2705.60009765625
2018-11-01,2717.580078125
2018-11-02,2745.449951171875
2018-11-03,2745.449951171875
2018-11-04,2745.449951171875
2018-11-05,2726.3701171875
2018-11-06,2738.39990234375
2018-11-07,2774.1298828125
2018-11-08,2806.3798828125
2018-11-09,2794.10009765625
2018-11-10,2794.10009765625
2018-11-11,2794.10009765625
2018-11-12,2773.929931640625
2018-11-13,2730.050048828125
2018-11-14,2737.89990234375
2018-11-15,2693.52001953125
2018-11-16,2718.5400390625
2018-11-17,2718.5400390625
2018-11-18,2718.5400390625
2018-11-19,2730.739990234375
2018-11-20,2654.60009765625
2018-11-21,2657.739990234375
2018-11-22,2657.739990234375
2018-11-23,2633.360107421875
2018-11-24,2633.360107421875
2018-11-25,2633.360107421875
2018-11-26,2649.969970703125
2018-11-27,2663.75
2018-11-28,2691.449951171875
2018-11-29,2736.969970703125
2018-11-30,2737.760009765625
2018-12-01,2737.760009765625
2018-12-02,2737.760009765625
2018-12-03,2790.5
2018-12-04,2782.429931640625
2018-12-05,2782.429931640625
2018-12-06,2663.510009765625
2018-12-07,2691.260009765625
2018-12-08,2691.260009765625
2018-12-09,2691.260009765625
2018-12-10,2630.860107421875
2018-12-11,2664.43994140625
2018-12-12,2658.22998046875
2018-12-13,2658.699951171875
2018-12-14,2629.679931640625
2018-12-15,2629.679931640625
2018-12-16,2629.679931640625
2018-12-17,2590.75
2018-12-18,2559.89990234375
2018-12-19,2547.050048828125
2018-12-20,2496.77001953125
2018-12-21,2465.3798828125
2018-12-22,2465.3798828125
2018-12-23,2465.3798828125
2018-12-24,2400.56005859375
2018-12-25,2400.56005859375
2018-12-26,2363.1201171875
2018-12-27,2442.5
2018-12-28,2498.77001953125
2018-12-29,2498.77001953125
2018-12-30,2498.77001953125
2018-12-31,2498.93994140625
2019-01-01,2498.93994140625
2019-01-02,2476.9599609375
2019-01-03,2491.919921875
2019-01-04,2474.330078125
2019-01-05,2474.330078125
2019-01-06,2474.330078125
2019-01-07,2535.610107421875
2019-01-08,2568.110107421875
2019-01-09,2580.0
2019-01-10,2573.510009765625
2019-01-11,2588.110107421875
2019-01-12,2588.110107421875
2019-01-13,2588.110107421875
2019-01-14,2580.31005859375
2019-01-15,2585.10009765625
2019-01-16,2614.75
2019-01-17,2609.280029296875
2019-01-18,2651.27001953125
2019-01-19,2651.27001953125
2019-01-20,2651.27001953125
2019-01-21,2651.27001953125
2019-01-22,2657.8798828125
2019-01-23,2643.47998046875
2019-01-24,2638.840087890625
2019-01-25,2657.43994140625
2019-01-26,2657.43994140625
2019-01-27,2657.43994140625
2019-01-28,2644.969970703125
2019-01-29,2644.889892578125
2019-01-30,2653.6201171875
2019-01-31,2685.489990234375
2019-02-01,2702.320068359375
2019-02-02,2702.320068359375
2019-02-03,2702.320068359375
2019-02-04,2706.489990234375
2019-02-05,2728.340087890625
2019-02-06,2735.050048828125
2019-02-07,2717.530029296875
2019-02-08,2692.360107421875
2019-02-09,2692.360107421875
2019-02-10,2692.360107421875
2019-02-11,2712.39990234375
2019-02-12,2722.610107421875
2019-02-13,2750.300048828125
2019-02-14,2743.5
2019-02-15,2760.239990234375
2019-02-16,2760.239990234375
2019-02-17,2760.239990234375
2019-02-18,2760.239990234375
2019-02-19,2769.280029296875
2019-02-20,2779.050048828125
2019-02-21,2780.239990234375
2019-02-22,2780.669921875
2019-02-23,2780.669921875
2019-02-24,2780.669921875
2019-02-25,2804.35009765625
2019-02-26,2792.360107421875
2019-02-27,2787.5
2019-02-28,2788.110107421875
2019-03-01,2798.219970703125
2019-03-02,2798.219970703125
2019-03-03,2798.219970703125
2019-03-04,2814.3701171875
2019-03-05,2794.409912109375
2019-03-06,2790.27001953125
2019-03-07,2766.530029296875
2019-03-08,2730.7900390625
2019-03-09,2730.7900390625
2019-03-10,2730.7900390625
2019-03-11,2747.610107421875
2019-03-12,2787.340087890625
2019-03-13,2799.780029296875
2019-03-14,2810.3798828125
2019-03-15,2810.7900390625
2019-03-16,2810.7900390625
2019-03-17,2810.7900390625
2019-03-18,2822.610107421875
2019-03-19,2840.760009765625
2019-03-20,2831.340087890625
2019-03-21,2819.719970703125
2019-03-22,2844.52001953125
2019-03-23,2844.52001953125
2019-03-24,2844.52001953125
2019-03-25,2796.010009765625
2019-03-26,2812.659912109375
2019-03-27,2819.719970703125
2019-03-28,2809.39990234375
2019-03-29,2828.27001953125
2019-03-30,2828.27001953125
2019-03-31,2828.27001953125
2019-04-01,2848.6298828125
2019-04-02,2868.239990234375
2019-04-03,2876.090087890625
2019-04-04,2873.989990234375
2019-04-05,2884.159912109375
2019-04-06,2884.159912109375
2019-04-07,2884.159912109375
2019-04-08,2888.4599609375
2019-04-09,2886.580078125
2019-04-10,2881.3701171875
2019-04-11,2891.919921875
2019-04-12,2900.860107421875
2019-04-13,2900.860107421875
2019-04-14,2900.860107421875
2019-04-15,2908.320068359375
2019-04-16,2912.260009765625
2019-04-17,2916.0400390625
2019-04-18,2904.81005859375
2019-04-19,2904.81005859375
2019-04-20,2904.81005859375
2019-04-21,2904.81005859375
2019-04-22,2898.780029296875
2019-04-23,2909.989990234375
2019-04-24,2934.0
2019-04-25,2928.989990234375
2019-04-26,2925.81005859375
2019-04-27,2925.81005859375
2019-04-28,2925.81005859375
2019-04-29,2940.580078125
2019-04-30,2937.139892578125
2019-05-01,2952.330078125
2019-05-02,2922.159912109375
2019-05-03,2929.2099609375
2019-05-04,2929.2099609375
2019-05-05,2929.2099609375
2019-05-06,2908.889892578125
2019-05-07,2913.030029296875
2019-05-08,2879.610107421875
2019-05-09,2859.840087890625
2019-05-10,2863.10009765625
2019-05-11,2863.10009765625
2019-05-12,2863.10009765625
2019-05-13,2840.18994140625
2019-05-14,2820.1201171875
2019-05-15,2820.3798828125
2019-05-16,2855.800048828125
2019-05-17,2858.60009765625
2019-05-18,2858.60009765625
2019-05-19,2858.60009765625
2019-05-20,2841.93994140625
2019-05-21,2854.02001953125
2019-05-22,2856.06005859375
2019-05-23,2836.699951171875
2019-05-24,2832.409912109375
2019-05-25,2832.409912109375
2019-05-26,2832.409912109375
2019-05-27,2832.409912109375
2019-05-28,2830.030029296875
2019-05-29,2790.25
2019-05-30,2786.93994140625
2019-05-31,2766.14990234375
2019-06-01,2766.14990234375
2019-06-02,2766.14990234375
2019-06-03,2751.530029296875
2019-06-04,2762.639892578125
2019-06-05,2818.090087890625
2019-06-06,2828.510009765625
2019-06-07,2852.8701171875
2019-06-08,2852.8701171875
2019-06-09,2852.8701171875
2019-06-10,2885.830078125
2019-06-11,2903.27001953125
2019-06-12,2882.72998046875
2019-06-13,2886.239990234375
2019-06-14,2886.820068359375
2019-06-15,2886.820068359375
2019-06-16,2886.820068359375
2019-06-17,2889.75
2019-06-18,2906.7099609375
2019-06-19,2920.550048828125
2019-06-20,2949.60009765625
2019-06-21,2952.7099609375
2019-06-22,2952.7099609375
2019-06-23,2952.7099609375
2019-06-24,2951.419921875
2019-06-25,2945.780029296875
2019-06-26,2926.070068359375
2019-06-27,2919.659912109375
2019-06-28,2932.93994140625
2019-06-29,2932.93994140625
2019-06-30,2932.93994140625
2019-07-01,2971.409912109375
2019-07-02,2964.659912109375
2019-07-03,2978.080078125
2019-07-04,2978.080078125
2019-07-05,2984.25
2019-07-06,2984.25
2019-07-07,2984.25
2019-07-08,2979.77001953125
2019-07-09,2965.52001953125
2019-07-10,2989.300048828125
2019-07-11,2999.6201171875
2019-07-12,3003.360107421875
2019-07-13,3003.360107421875
2019-07-14,3003.360107421875
2019-07-15,3017.800048828125
2019-07-16,3012.1298828125
2019-07-17,3005.10009765625
2019-07-18,2978.8701171875
2019-07-19,3004.260009765625
2019-07-20,3004.260009765625
2019-07-21,3004.260009765625
2019-07-22,2981.929931640625
2019-07-23,2994.739990234375
2019-07-24,2998.77001953125
2019-07-25,3016.260009765625
2019-07-26,3013.25
2019-07-27,3013.25
2019-07-28,3013.25
2019-07-29,3024.469970703125
2019-07-30,3007.659912109375
2019-07-31,3016.219970703125
2019-08-01,2980.320068359375
2019-08-02,2943.89990234375
2019-08-03,2943.89990234375
2019-08-04,2943.89990234375
2019-08-05,2898.070068359375
2019-08-06,2861.179931640625
2019-08-07,2858.64990234375
2019-08-08,2896.2099609375
2019-08-09,2930.510009765625
2019-08-10,2930.510009765625
2019-08-11,2930.510009765625
2019-08-12,2907.070068359375
2019-08-13,2880.719970703125
2019-08-14,2894.14990234375
2019-08-15,2846.199951171875
2019-08-16,2864.739990234375
2019-08-17,2864.739990234375
2019-08-18,2864.739990234375
2019-08-19,2913.47998046875
2019-08-20,2919.010009765625
2019-08-21,2922.0400390625
2019-08-22,2930.93994140625
2019-08-23,2911.070068359375
2019-08-24,2911.070068359375
2019-08-25,2911.070068359375
2019-08-26,2866.699951171875
2019-08-27,2893.139892578125
2019-08-28,2861.280029296875
2019-08-29,2910.3701171875
2019-08-30,2937.090087890625
2019-08-31,2937.090087890625
2019-09-01,2937.090087890625
2019-09-02,2937.090087890625
2019-09-03,2909.010009765625
2019-09-04,2924.669921875
2019-09-05,2960.60009765625
2019-09-06,2980.330078125
2019-09-07,2980.330078125
2019-09-08,2980.330078125
2019-09-09,2988.429931640625
2019-09-10,2971.010009765625
2019-09-11,2981.409912109375
2019-09-12,3009.080078125
2019-09-13,3012.2099609375
2019-09-14,3012.2099609375
2019-09-15,3012.2099609375
2019-09-16,2996.409912109375
2019-09-17,2995.669921875
2019-09-18,3001.5
2019-09-19,3010.360107421875
2019-09-20,3008.419921875
2019-09-21,3008.419921875
2019-09-22,3008.419921875
2019-09-23,2983.5
2019-09-24,3002.429931640625
2019-09-25,2968.35009765625
2019-09-26,2985.72998046875
2019-09-27,2985.469970703125
2019-09-28,2985.469970703125
2019-09-29,2985.469970703125
2019-09-30,2967.070068359375
2019-10-01,2983.68994140625
2019-10-02,2924.780029296875
2019-10-03,2885.3798828125
2019-10-04,2918.56005859375
2019-10-05,2918.56005859375
2019-10-06,2918.56005859375
2019-10-07,2944.22998046875
2019-10-08,2920.39990234375
2019-10-09,2911.10009765625
2019-10-10,2918.550048828125
2019-10-11,2963.070068359375
2019-10-12,2963.070068359375
2019-10-13,2963.070068359375
2019-10-14,2965.81005859375
2019-10-15,2973.610107421875
2019-10-16,2989.679931640625
2019-10-17,3000.77001953125
2019-10-18,2996.840087890625
2019-10-19,2996.840087890625
2019-10-20,2996.840087890625
2019-10-21,2996.47998046875
2019-10-22,3010.72998046875
2019-10-23,2994.010009765625
2019-10-24,3014.780029296875
2019-10-25,3003.320068359375
2019-10-26,3003.320068359375
2019-10-27,3003.320068359375
2019-10-28,3032.1201171875
2019-10-29,3035.389892578125
2019-10-30,3039.739990234375
2019-10-31,3046.89990234375
2019-11-01,3050.719970703125
2019-11-02,3050.719970703125
2019-11-03,3050.719970703125
2019-11-04,3078.9599609375
2019-11-05,3080.800048828125
2019-11-06,3075.10009765625
2019-11-07,3087.02001953125
2019-11-08,3081.25
2019-11-09,3081.25
2019-11-10,3081.25
2019-11-11,3080.330078125
2019-11-12,3089.280029296875
2019-11-13,3084.179931640625
2019-11-14,3090.75
2019-11-15,3107.919921875
2019-11-16,3107.919921875
2019-11-17,3107.919921875
2019-11-18,3117.909912109375
2019-11-19,3127.449951171875
2019-11-20,3114.659912109375
2019-11-21,3108.489990234375
2019-11-22,3111.409912109375
2019-11-23,3111.409912109375
2019-11-24,3111.409912109375
2019-11-25,3117.43994140625
2019-11-26,3134.85009765625
2019-11-27,3145.489990234375
2019-11-28,3145.489990234375
2019-11-29,3147.179931640625
2019-11-30,3147.179931640625
2019-12-01,3147.179931640625
2019-12-02,3143.85009765625
2019-12-03,3087.409912109375
2019-12-04,3103.5
2019-12-05,3119.2099609375
2019-12-06,3134.6201171875
2019-12-07,3134.6201171875
2019-12-08,3134.6201171875
2019-12-09,3141.860107421875
2019-12-10,3135.360107421875
2019-12-11,3135.75
2019-12-12,3141.22998046875
2019-12-13,3166.64990234375
2019-12-14,3166.64990234375
2019-12-15,3166.64990234375
2019-12-16,3183.6298828125
2019-12-17,3195.39990234375
2019-12-18,3195.2099609375
2019-12-19,3192.320068359375
2019-12-20,3223.330078125
2019-12-21,3223.330078125
2019-12-22,3223.330078125
2019-12-23,3226.050048828125
2019-12-24,3225.449951171875
2019-12-25,3225.449951171875
2019-12-26,3227.199951171875
2019-12-27,3247.22998046875
2019-12-28,3247.22998046875
2019-12-29,3247.22998046875
2019-12-30,3240.090087890625
2019-12-31,3215.179931640625
2020-01-01,3215.179931640625
2020-01-02,3244.669921875
2020-01-03,3226.360107421875
2020-01-04,3226.360107421875
2020-01-05,3226.360107421875
2020-01-06,3217.550048828125
2020-01-07,3241.860107421875
2020-01-08,3238.590087890625
2020-01-09,3266.030029296875
2020-01-10,3281.81005859375
2020-01-11,3281.81005859375
2020-01-12,3281.81005859375
2020-01-13,3271.1298828125
2020-01-14,3285.35009765625
2020-01-15,3282.27001953125
2020-01-16,3302.969970703125
2020-01-17,3323.659912109375
2020-01-18,3323.659912109375
2020-01-19,3323.659912109375
2020-01-20,3323.659912109375
2020-01-21,3321.030029296875
2020-01-22,3330.02001953125
2020-01-23,3315.77001953125
2020-01-24,3333.10009765625
2020-01-25,3333.10009765625
2020-01-26,3333.10009765625
2020-01-27,3247.159912109375
2020-01-28,3255.35009765625
2020-01-29,3289.4599609375
2020-01-30,3256.449951171875
2020-01-31,3282.330078125
2020-02-01,3282.330078125
2020-02-02,3282.330078125
2020-02-03,3235.659912109375
2020-02-04,3280.610107421875
2020-02-05,3324.909912109375
2020-02-06,3344.919921875
2020-02-07,3335.5400390625
2020-02-08,3335.5400390625
2020-02-09,3335.5400390625
2020-02-10,3318.280029296875
2020-02-11,3365.8701171875
2020-02-12,3370.5
2020-02-13,3365.89990234375
2020-02-14,3378.080078125
2020-02-15,3378.080078125
2020-02-16,3378.080078125
2020-02-17,3378.080078125
2020-02-18,3369.0400390625
2020-02-19,3380.389892578125
2020-02-20,3380.449951171875
2020-02-21,3360.5
2020-02-22,3360.5
2020-02-23,3360.5
2020-02-24,3257.610107421875
2020-02-25,3238.93994140625
2020-02-26,3139.89990234375
2020-02-27,3062.5400390625
2020-02-28,2916.89990234375
2020-02-29,2916.89990234375
2020-03-01,2916.89990234375
2020-03-02,2974.280029296875
2020-03-03,3096.4599609375
2020-03-04,3045.75
2020-03-05,3075.699951171875
2020-03-06,2954.199951171875
2020-03-07,2954.199951171875
2020-03-08,2954.199951171875
2020-03-09,2863.889892578125
2020-03-10,2813.47998046875
2020-03-11,2825.60009765625
2020-03-12,2630.860107421875
2020-03-13,2569.989990234375
2020-03-14,2569.989990234375
2020-03-15,2569.989990234375
2020-03-16,2508.590087890625
2020-03-17,2425.659912109375
2020-03-18,2436.5
2020-03-19,2393.47998046875
2020-03-20,2431.93994140625
2020-03-21,2431.93994140625
2020-03-22,2431.93994140625
2020-03-23,2290.7099609375
2020-03-24,2344.43994140625
2020-03-25,2457.77001953125
2020-03-26,2501.2900390625
2020-03-27,2555.8701171875
2020-03-28,2555.8701171875
2020-03-29,2555.8701171875
2020-03-30,2558.97998046875
2020-03-31,2614.68994140625
2020-04-01,2498.080078125
2020-04-02,2458.5400390625
2020-04-03,2514.919921875
2020-04-04,2514.919921875
2020-04-05,2514.919921875
2020-04-06,2578.280029296875
2020-04-07,2738.64990234375
2020-04-08,2685.0
2020-04-09,2776.989990234375
2020-04-10,2776.989990234375
2020-04-11,2776.989990234375
2020-04-12,2776.989990234375
2020-04-13,2782.4599609375
2020-04-14,2805.10009765625
2020-04-15,2795.639892578125
2020-04-16,2799.340087890625
2020-04-17,2842.429931640625
2020-04-18,2842.429931640625
2020-04-19,2842.429931640625
2020-04-20,2845.6201171875
2020-04-21,2784.81005859375
2020-04-22,2787.889892578125
2020-04-23,2810.419921875
2020-04-24,2812.639892578125
2020-04-25,2812.639892578125
2020-04-26,2812.639892578125
2020-04-27,2854.64990234375
2020-04-28,2909.9599609375
2020-04-29,2918.4599609375
2020-04-30,2930.909912109375
2020-05-01,2869.090087890625
2020-05-02,2869.090087890625
2020-05-03,2869.090087890625
2020-05-04,2815.010009765625
2020-05-05,2868.8798828125
2020-05-06,2883.139892578125
2020-05-07,2878.260009765625
2020-05-08,2908.830078125
2020-05-09,2908.830078125
2020-05-10,2908.830078125
2020-05-11,2915.4599609375
2020-05-12,2939.5
2020-05-13,2865.860107421875
2020-05-14,2794.5400390625
2020-05-15,2829.949951171875
2020-05-16,2829.949951171875
2020-05-17,2829.949951171875
2020-05-18,2913.860107421875
2020-05-19,2948.590087890625
2020-05-20,2953.6298828125
2020-05-21,2969.949951171875
2020-05-22,2948.050048828125
2020-05-23,2948.050048828125
2020-05-24,2948.050048828125
2020-05-25,2948.050048828125
2020-05-26,3004.080078125
2020-05-27,3015.64990234375
2020-05-28,3046.610107421875
2020-05-29,3025.169921875
2020-05-30,3025.169921875
2020-05-31,3025.169921875
2020-06-01,3038.780029296875
2020-06-02,3064.780029296875
2020-06-03,3098.89990234375
2020-06-04,3111.56005859375
2020-06-05,3163.840087890625
2020-06-06,3163.840087890625
2020-06-07,3163.840087890625
2020-06-08,3199.919921875
2020-06-09,3213.320068359375
2020-06-10,3213.419921875
2020-06-11,3123.530029296875
2020-06-12,3071.0400390625
2020-06-13,3071.0400390625
2020-06-14,3071.0400390625
2020-06-15,2993.760009765625
2020-06-16,3131.0
2020-06-17,3136.1298828125
2020-06-18,3101.639892578125
2020-06-19,3140.2900390625
2020-06-20,3140.2900390625
2020-06-21,3140.2900390625
2020-06-22,3094.419921875
2020-06-23,3138.699951171875
2020-06-24,3114.39990234375
2020-06-25,3046.60009765625
2020-06-26,3073.199951171875
2020-06-27,3073.199951171875
2020-06-28,3073.199951171875
2020-06-29,3018.590087890625
2020-06-30,3050.199951171875
2020-07-01,3105.919921875
2020-07-02,3143.639892578125
2020-07-03,3143.639892578125
2020-07-04,3143.639892578125
2020-07-05,3143.639892578125
2020-07-06,3155.2900390625
2020-07-07,3166.43994140625
2020-07-08,3153.070068359375
2020-07-09,3176.169921875
2020-07-10,3152.469970703125
2020-07-11,3152.469970703125
2020-07-12,3152.469970703125
2020-07-13,3205.080078125
2020-07-14,3141.110107421875
2020-07-15,3225.97998046875
2020-07-16,3208.360107421875
2020-07-17,3224.2099609375
2020-07-18,3224.2099609375
2020-07-19,3224.2099609375
2020-07-20,3224.2900390625
2020-07-21,3268.52001953125
2020-07-22,3254.860107421875
2020-07-23,3271.639892578125
2020-07-24,3218.580078125
2020-07-25,3218.580078125
2020-07-26,3218.580078125
2020-07-27,3219.840087890625
2020-07-28,3234.27001953125
2020-07-29,3227.219970703125
2020-07-30,3231.760009765625
2020-07-31,3270.449951171875
2020-08-01,3270.449951171875
2020-08-02,3270.449951171875
2020-08-03,3288.260009765625
2020-08-04,3289.919921875
2020-08-05,3317.3701171875
2020-08-06,3323.169921875
2020-08-07,3340.050048828125
2020-08-08,3340.050048828125
2020-08-09,3340.050048828125
2020-08-10,3356.0400390625
2020-08-11,3370.340087890625
2020-08-12,3355.4599609375
2020-08-13,3372.949951171875
2020-08-14,3368.659912109375
2020-08-15,3368.659912109375
2020-08-16,3368.659912109375
2020-08-17,3380.860107421875
2020-08-18,3387.0400390625
2020-08-19,3392.510009765625
2020-08-20,3360.47998046875
2020-08-21,3386.010009765625
2020-08-22,3386.010009765625
2020-08-23,3386.010009765625
2020-08-24,3418.090087890625
2020-08-25,3435.949951171875
2020-08-26,3449.969970703125
2020-08-27,3485.139892578125
2020-08-28,3494.68994140625
2020-08-29,3494.68994140625
2020-08-30,3494.68994140625
2020-08-31,3509.72998046875
2020-09-01,3507.43994140625
2020-09-02,3543.760009765625
2020-09-03,3564.739990234375
2020-09-04,3453.60009765625
2020-09-05,3453.60009765625
2020-09-06,3453.60009765625
2020-09-07,3453.60009765625
2020-09-08,3371.8798828125
2020-09-09,3369.820068359375
2020-09-10,3412.56005859375
2020-09-11,3352.699951171875
2020-09-12,3352.699951171875
2020-09-13,3352.699951171875
2020-09-14,3363.56005859375
2020-09-15,3407.72998046875
2020-09-16,3411.22998046875
2020-09-17,3346.860107421875
2020-09-18,3357.3798828125
2020-09-19,3357.3798828125
2020-09-20,3357.3798828125
2020-09-21,3285.570068359375
2020-09-22,3295.75
2020-09-23,3320.110107421875
2020-09-24,3226.139892578125
2020-09-25,3236.659912109375
2020-09-26,3236.659912109375
2020-09-27,3236.659912109375
2020-09-28,3333.89990234375
2020-09-29,3350.919921875
2020-09-30,3341.2099609375
2020-10-01,3385.8701171875
2020-10-02,3338.93994140625
2020-10-03,3338.93994140625
2020-10-04,3338.93994140625
2020-10-05,3367.27001953125
2020-10-06,3408.739990234375
2020-10-07,3384.56005859375
2020-10-08,3434.280029296875
2020-10-09,3459.669921875
2020-10-10,3459.669921875
2020-10-11,3459.669921875
2020-10-12,3500.02001953125
2020-10-13,3534.010009765625
2020-10-14,3515.469970703125
2020-10-15,3453.719970703125
2020-10-16,3493.5
2020-10-17,3493.5
2020-10-18,3493.5
2020-10-19,3493.659912109375
2020-10-20,3439.3798828125
2020-10-21,3439.909912109375
2020-10-22,3438.5
2020-10-23,3464.89990234375
2020-10-24,3464.89990234375
2020-10-25,3464.89990234375
2020-10-26,3441.419921875
2020-10-27,3403.14990234375
2020-10-28,3342.47998046875
2020-10-29,3277.169921875
2020-10-30,3293.590087890625
2020-10-31,3293.590087890625
2020-11-01,3293.590087890625
2020-11-02,3296.199951171875
2020-11-03,3336.25
2020-11-04,3406.4599609375
2020-11-05,3485.739990234375
2020-11-06,3508.340087890625
2020-11-07,3508.340087890625
2020-11-08,3508.340087890625
2020-11-09,3583.0400390625
2020-11-10,3543.260009765625
2020-11-11,3563.219970703125
2020-11-12,3562.669921875
2020-11-13,3552.570068359375
2020-11-14,3552.570068359375
2020-11-15,3552.570068359375
2020-11-16,3600.159912109375
2020-11-17,3610.31005859375
2020-11-18,3612.090087890625
2020-11-19,3559.409912109375
2020-11-20,3579.31005859375
